Student_ID,Gender,Age,Attendance_Percentage,Study_Hours,Previous_Grades,Parent_Education,Internet_Access,Family_Income,Extra_Activities,School_Type,Final_Exam_Score,Pass_Fail_Status,Attendance_Category,Study_Efficiency_Index,Risk_Level,Performance_Grade
STU1243,Female,17,93.58654160839708,2.42300118196456,58.95629695619273,Master's,Yes,Medium,Yes,Public,89,Pass,Good,2.267603009331216,Medium,A+
STU1685,Female,15,94.72216413809112,1.232450561494217,85.78964458162241,Bachelor's,Yes,Low,Yes,Public,92,Pass,Good,1.1674038437793777,Medium,O
STU1116,Female,16,95.43838622343554,3.551868555971949,60.790149515405496,High School,Yes,Low,No,Private,89,Pass,Excellent,3.3898460305972717,Medium,A+
STU1036,Female,17,93.99236812955294,10.0,68.64776069504009,Master's,Yes,Medium,Yes,Public,100,Pass,Good,9.399236812955294,Low,O
STU1442,Female,15,97.88074017149737,5.665009357911163,62.75055116351668,Associate's,Yes,High,Yes,Public,93,Pass,Excellent,5.544953090308037,Medium,O
STU1547,Male,17,94.092248796522,10.0,73.84318962305,Bachelor's,Yes,Medium,No,Public,100,Pass,Good,9.4092248796522,Low,O
STU1002,Female,16,97.06597236713066,1.821179125850454,66.24351912530612,Master's,Yes,Medium,No,Public,87,Pass,Excellent,1.7677452270539533,Medium,A+
STU1635,Male,18,92.13661070185084,3.2092931982509216,83.50238353558338,High School,Yes,Medium,No,Public,88,Pass,Good,2.95693398035343,Low,A+
STU1491,Male,15,96.5515187568641,8.410566254570933,49.19412352778712,High School,Yes,Medium,Yes,Public,99,Pass,Excellent,8.120529454840536,Medium,O
STU1850,Female,17,96.24839890814758,6.019994081184414,79.75739242250714,Associate's,Yes,Low,Yes,Public,99,Pass,Excellent,5.794147917505249,Low,O
STU1572,Female,15,92.36790498420788,3.888549237666301,74.50058775023545,High School,Yes,Medium,No,Private,79,Pass,Good,3.591771465111749,Low,A
STU1102,Female,18,81.79356606042307,1.934109025355739,53.36060096967624,Associate's,Yes,Medium,Yes,Public,74,Pass,Borderline,1.5819767433349512,High,A
STU1663,Female,18,89.2467898480642,10.0,60.371387381549,High School,Yes,Low,Yes,Public,100,Pass,Good,8.92467898480642,Medium,O
STU1752,Female,15,88.18245331376943,2.409478305630984,69.24749175162295,High School,Yes,Medium,No,Private,85,Pass,Good,2.124737081968445,Low,A+
STU1370,Male,15,94.60075501912844,1.8435319587675072,79.4291577366186,High School,Yes,Medium,Yes,Public,87,Pass,Good,1.7439951520129895,Medium,A+
STU1880,Male,16,91.37051880734224,3.888549237666301,66.11371616962113,Associate's,Yes,Low,No,Public,94,Pass,Good,3.552987612534651,Low,O
STU1012,Female,18,87.5223006614543,1.0,75.5963466666131,High School,Yes,Medium,No,Public,83,Pass,Good,0.875223006614543,Medium,A+
STU1457,Male,17,85.68571581024887,2.3479427823207746,81.38847324350596,High School,Yes,Low,Yes,Public,84,Pass,Good,2.011851579846629,Low,A+
STU1224,Male,18,96.7278335227235,1.3946473176685772,69.19202915344124,High School,Yes,Low,No,Public,83,Pass,Excellent,1.3490121356635902,Medium,A+
STU1538,Male,17,91.6451803493394,4.085867930570417,83.0863801915701,High School,Yes,High,Yes,Public,100,Pass,Good,3.7445010338070794,Low,O
STU1164,Female,17,92.55671906135294,1.5210269274192627,88.03658164143826,High School,Yes,High,No,Public,91,Pass,Good,1.4078126200589756,Medium,O
STU1923,Female,17,97.55316266934516,1.3583007324278806,81.21108092339952,High School,Yes,Medium,Yes,Private,90,Pass,Excellent,1.325065323044277,Medium,O
STU1766,Female,16,87.00762095218974,2.863313185893159,79.70051094229592,Associate's,Yes,Medium,No,Public,94,Pass,Good,2.4913006834559877,Low,O
STU1423,Male,15,90.62053772606318,5.883406521291514,61.42422405212707,Associate's,Yes,Low,No,Public,94,Pass,Good,5.331574626204637,Medium,O
STU1787,Female,17,97.6734446411315,7.552358412458141,74.4945645213323,High School,No,Medium,No,Public,94,Pass,Excellent,7.376648613092141,Low,O
STU1360,Female,16,89.04153961379458,7.631882700479134,73.05258011181317,Associate's,Yes,Low,Yes,Public,100,Pass,Good,6.795545858025465,Low,O
STU1489,Female,16,98.15848648709834,4.004844215172849,86.1787576425851,Bachelor's,Yes,Low,Yes,Public,97,Pass,Excellent,3.93109446777978,Low,O
STU1999,Female,15,98.09941731831964,4.595872737615967,87.96191226425674,High School,No,Medium,Yes,Public,96,Pass,Excellent,4.508524376292769,Low,O
STU1193,Female,16,98.5072769839062,9.336251869149336,85.93930576388566,High School,Yes,High,Yes,Public,100,Pass,Excellent,9.196887488658056,Low,O
STU1734,Female,16,99.09288426113676,5.949637908664522,81.0406135198163,High School,Yes,Medium,Yes,Public,100,Pass,Excellent,5.895667806789652,Low,O
STU1209,Male,16,94.71782497669903,3.736547975823743,76.9755047912074,Associate's,Yes,Medium,Yes,Private,89,Pass,Good,3.5391769719111235,Low,A+
STU1904,Female,15,95.87296375399454,7.725511272534687,65.22734281553132,Associate's,Yes,Medium,No,Public,100,Pass,Excellent,7.406676622127944,Low,O
STU1981,Male,15,92.00639373491364,2.3733797273937904,72.53762947665527,Associate's,Yes,Low,Yes,Public,88,Pass,Good,2.183661096810551,Low,A+
STU1993,Male,17,92.73138467215811,1.377671897170658,74.65881033129887,High School,Yes,Low,Yes,Public,84,Pass,Good,1.2775342264855416,Medium,A+
STU1098,Male,15,90.445119868873,2.391783585392384,83.80849743485376,Bachelor's,Yes,Medium,Yes,Public,100,Pass,Good,2.16325153081217,Low,O
STU1882,Female,18,90.46154879520034,1.1026857862539283,92.50756862435873,Associate's,No,Medium,No,Public,83,Pass,Good,0.997506640589836,Medium,A+
STU1378,Male,16,96.00996248680562,1.0,67.05183967891911,Associate's,No,Medium,No,Private,85,Pass,Excellent,0.9600996248680562,Medium,A+
STU1023,Male,18,96.56285876408514,6.722843628800003,54.15168099929109,High School,Yes,Medium,Yes,Private,98,Pass,Excellent,6.491769998208444,Medium,O
STU1555,Female,15,85.28582045819999,4.361707870874753,85.71028273053756,Bachelor's,Yes,Low,No,Public,99,Pass,Good,3.719918343665419,Low,O
STU1349,Male,18,92.79828835308828,5.228037872404461,58.59760833680466,High School,Yes,Medium,No,Private,92,Pass,Good,4.851529660042553,Medium,O
STU1519,Female,15,92.8373620607685,4.598421405243751,59.12333724451288,Bachelor's,Yes,Low,No,Public,90,Pass,Good,4.26905312906602,Medium,O
STU1891,Female,15,92.55671906135294,1.0,87.61218795185651,Master's,Yes,High,Yes,Public,98,Pass,Good,0.9255671906135293,Medium,O
STU1592,Female,18,91.06176403213728,3.2495715934490264,51.18431597362171,Associate's,Yes,Medium,No,Public,82,Pass,Good,2.9591172164819155,Medium,A+
STU1089,Female,18,88.1269796468791,1.7240708627635877,55.5777582872974,High School,Yes,Medium,No,Public,79,Pass,Good,1.5193715783254396,Medium,A
STU1051,Female,18,96.57141992977172,2.8204854155562966,97.0249274651058,Bachelor's,Yes,Low,No,Public,98,Pass,Excellent,2.723782814714838,Low,O
STU1593,Male,15,93.52872301291794,6.394714115842171,58.529422913947,High School,No,Low,No,Public,87,Pass,Good,5.980894452873988,Medium,A+
STU1771,Male,16,91.05970177140142,2.312442238352962,73.04351642444604,High School,Yes,Low,Yes,Public,83,Pass,Good,2.105703005880127,Low,A+
STU1799,Female,15,87.44310516159081,2.6882268496107824,50.93574516815803,Associate's,Yes,Medium,Yes,Public,88,Pass,Good,2.3506690310872758,Medium,A+
STU1706,Female,15,81.7721708563827,2.962521827783787,62.74638039319647,High School,Yes,Medium,Yes,Public,86,Pass,Borderline,2.42251841067299,Medium,A+
STU1658,Male,16,99.39896303611869,3.727984706763645,74.96026524403268,High School,No,Low,No,Public,94,Pass,Excellent,3.705578140668153,Low,O
STU1567,Male,17,92.42003933377526,3.852200974431711,87.79064720455341,Bachelor's,Yes,Medium,Yes,Public,96,Pass,Good,3.5602056557858615,Low,O
STU1233,Female,15,97.91861189742951,3.2150231976234487,63.19748204283182,Bachelor's,Yes,Medium,Yes,Private,89,Pass,Excellent,3.1481060872932334,Medium,A+
STU1579,Female,17,92.55671906135294,10.0,83.89976602097484,Associate's,No,Medium,Yes,Public,100,Pass,Good,9.255671906135293,Low,O
STU1972,Female,17,94.43870905069129,7.579967397604506,67.17616210636638,High School,Yes,Low,No,Public,97,Pass,Good,7.1584233567609745,Low,O
STU1027,Male,18,98.0274646141562,2.8842352419240047,71.26524749757627,Associate's,Yes,Low,Yes,Private,96,Pass,Excellent,2.8273426811660762,Low,O
STU1470,Female,17,85.25761759669484,2.27996087919991,63.24474763558001,High School,Yes,Medium,Yes,Public,85,Pass,Good,1.9438403277425012,Medium,A+
STU1870,Female,17,97.79668656240776,7.156819360310958,63.760089489920176,High School,No,Medium,Yes,Public,93,Pass,Excellent,6.999132197641023,Medium,O
STU1664,Male,16,92.55671906135294,1.9581165059756425,69.20059220211277,Bachelor's,No,Medium,No,Public,88,Pass,Good,1.8123683933298556,Medium,A+
STU1698,Female,15,87.96049305473635,2.5545346424186746,56.030288857656,High School,Yes,Medium,No,Public,82,Pass,Good,2.2469812667255122,Medium,A+
STU1488,Male,17,87.44019823634333,3.1896208159395982,60.39742168843178,Master's,Yes,Low,Yes,Public,87,Pass,Good,2.7890107644452566,Medium,A+
STU1330,Male,16,79.57161201176228,4.516224047093267,56.094012384051766,High School,No,Medium,No,Public,85,Pass,Borderline,3.593632276334963,Medium,A+
STU1123,Male,18,94.93409652688352,6.099155241777519,69.41512646434808,High School,Yes,Medium,Yes,Private,100,Pass,Good,5.7901779245535465,Low,O
STU1097,Female,15,95.38985789693584,7.692808793536983,68.90604748036762,Associate's,Yes,Medium,Yes,Public,100,Pass,Excellent,7.338159376437912,Low,O
STU1191,Male,15,93.78098852485904,1.6182844807094323,67.64876599584366,High School,No,High,No,Public,89,Pass,Good,1.5176431831536874,Medium,A+
STU1925,Male,17,97.64829554556978,10.0,80.90933086376347,Bachelor's,Yes,Medium,No,Private,100,Pass,Excellent,9.764829554556979,Low,O
STU1597,Female,16,88.99401813019728,3.480971098425516,64.92731286179469,High School,Yes,High,No,Private,93,Pass,Good,3.097856050439731,Medium,O
STU1456,Female,18,91.40140425869214,5.04169176764994,85.94409245125453,High School,Yes,Low,Yes,Private,100,Pass,Good,4.608177074026924,Low,O
STU1145,Male,16,89.96045252918543,3.888549237666301,47.84399241228383,High School,Yes,Medium,No,Public,82,Pass,Good,3.498156491024795,Medium,A+
STU1844,Female,17,97.79337121167032,4.973698088994226,60.0012564930228,High School,Yes,High,No,Public,92,Pass,Excellent,4.863947035117876,Medium,O
STU1873,Female,16,95.334500401216,7.29481029585094,62.485636739132175,High School,Yes,Low,Yes,Public,100,Pass,Excellent,6.954470950765961,Medium,O
STU1088,Female,15,92.33847042414936,4.5722301921776864,85.42057538532697,Associate's,Yes,Medium,Yes,Public,95,Pass,Good,4.221927423728021,Low,O
STU1413,Female,16,97.80272855695942,7.1992995499269306,67.89424124251848,Associate's,Yes,Medium,No,Public,100,Pass,Excellent,7.041111396817437,Low,O
STU1271,Female,17,90.888550503191,6.25205696895734,88.53128936609167,Associate's,Yes,Low,Yes,Public,98,Pass,Good,5.682403955719065,Low,O
STU1659,Female,16,92.0849100105042,3.6583256189451614,87.59011897043564,High School,Yes,High,Yes,Public,96,Pass,Good,3.368765854096873,Low,O
STU1062,Male,18,84.45134871838611,1.722208239401819,68.01498303990965,Associate's,Yes,Medium,No,Public,88,Pass,Borderline,1.454428085914008,Medium,A+
STU1485,Female,16,89.24467454965693,6.364315313460631,67.44246909489652,High School,No,Low,Yes,Public,88,Pass,Good,5.679812488811919,Low,A+
STU1709,Male,17,91.06925464630592,4.340369625926536,81.10839212240663,High School,Yes,Medium,No,Private,100,Pass,Good,3.952742267225953,Low,O
STU1581,Male,15,98.28676419165444,3.099131110159998,86.31724407998722,High School,Yes,Medium,No,Public,87,Pass,Excellent,3.0460356862331595,Low,A+
STU1080,Male,18,89.23217377859416,2.414053648305342,69.60667540934334,High School,Yes,Medium,Yes,Private,82,Pass,Good,2.1541125465643147,Low,A+
STU1130,Female,16,88.21106581987203,8.305813747506049,56.62871040000783,Bachelor's,No,Medium,Yes,Public,100,Pass,Good,7.3266468316885405,Medium,O
STU1812,Female,17,98.40883880688152,1.0,79.2819584673909,Associate's,Yes,Low,Yes,Public,89,Pass,Excellent,0.9840883880688152,Medium,A+
STU1068,Female,15,86.46635867071492,9.419755860252396,64.66078104956563,Bachelor's,Yes,High,No,Public,100,Pass,Good,8.144919888031525,Medium,O
STU1565,Male,17,95.96373807866182,6.856980162011364,65.79164413029321,High School,No,High,Yes,Public,100,Pass,Excellent,6.580214482778387,Low,O
STU1126,Male,16,98.77599577925602,2.1613760080012354,93.2320478808075,Master's,Yes,Medium,Yes,Private,99,Pass,Excellent,2.1349206744371525,Low,O
STU1650,Female,17,97.25614793438524,1.4415181114975455,66.06833278456374,Bachelor's,No,Medium,No,Public,85,Pass,Excellent,1.4019649870190092,Medium,A+
STU1679,Female,15,95.16112736973014,10.0,67.11869740447332,High School,Yes,Medium,Yes,Private,100,Pass,Excellent,9.516112736973014,Low,O
STU1805,Male,16,91.8603658474761,4.47787482207055,71.56348051608595,Bachelor's,Yes,Medium,No,Public,99,Pass,Good,4.1133921937460265,Low,O
STU1610,Female,16,96.07814206052429,1.5269014635181075,79.72530457125518,High School,Yes,High,Yes,Private,97,Pass,Excellent,1.4670185572431518,Medium,O
STU1814,Female,15,90.50672242748848,2.601394037264579,65.40926232605521,High School,Yes,Low,Yes,Public,82,Pass,Good,2.354436480552289,Low,A+
STU1220,Female,16,95.65159206039392,8.214617321381592,100.0,Associate's,Yes,Low,Yes,Public,100,Pass,Excellent,7.857412249570379,Low,O
STU1989,Male,16,97.16139943349452,1.0,63.20519029809867,Associate's,Yes,Medium,Yes,Private,91,Pass,Excellent,0.9716139943349452,Medium,O
STU1396,Female,17,97.18835597145436,2.63647162852196,64.59506148947476,Associate's,Yes,Low,No,Public,83,Pass,Excellent,2.5623434314143223,Medium,A+
STU1310,Male,17,98.43704912170227,1.9609291846093144,69.91031139443707,Associate's,No,Low,No,Public,88,Pass,Excellent,1.9302808246956666,Medium,A+
STU1838,Male,16,93.57875238454383,6.5123915299087285,59.8084840416652,High School,No,Medium,No,Public,89,Pass,Good,6.094214744085295,Medium,A+
STU1286,Male,16,91.2423880206906,3.888549237666301,79.59802323979262,Master's,Yes,Low,No,Public,100,Pass,Good,3.548005183807093,Low,O
STU1371,Male,18,89.76789184268021,7.706453927193413,73.07741957302957,High School,No,High,No,Public,100,Pass,Good,6.917921226268965,Low,O
STU1816,Female,18,94.36975768577496,4.986503729198465,51.32927910297036,High School,No,Low,Yes,Public,80,Pass,Good,4.705751486236723,Medium,A+
STU1829,Female,17,97.44946002319377,2.116478966038549,78.03356753430693,Bachelor's,No,High,Yes,Private,100,Pass,Excellent,2.0624973239090405,Low,O
STU1693,Female,16,83.37173712237411,3.8018843093388224,60.90921581616968,High School,Yes,Medium,Yes,Public,85,Pass,Borderline,3.1696969920787517,Medium,A+
STU1405,Male,17,93.66874528975396,3.2008266697828525,57.31719377429987,High School,Yes,Medium,Yes,Public,81,Pass,Good,2.998174180485414,Medium,A+
STU1281,Female,17,92.43047240051035,3.867315710564979,76.81448596179595,High School,Yes,High,No,Public,85,Pass,Good,3.5745781804943637,Low,A+
STU1398,Male,15,98.83294201760458,7.991127931546247,79.15076950224439,Associate's,Yes,Low,No,Public,100,Pass,Excellent,7.897866835137706,Low,O
STU1254,Male,15,92.55671906135294,3.888549237666301,81.70395318596745,High School,Yes,Medium,No,Public,100,Pass,Good,3.5991135934691796,Low,O
STU1053,Female,18,95.90031359052674,1.8158905793420068,75.90654978386486,Associate's,No,High,Yes,Public,93,Pass,Excellent,1.741444760049817,Medium,O
STU1562,Male,15,99.0387896206736,1.55898203835526,47.409530756113895,Bachelor's,Yes,Medium,No,Private,82,Pass,Excellent,1.5439969411907548,High,A+
STU1862,Male,17,92.10105960534112,7.684400973308909,62.26222155618594,Associate's,Yes,High,Yes,Private,100,Pass,Good,7.077414720740651,Medium,O
STU1655,Male,15,87.26799302670395,5.942278705450671,73.09435643245713,Bachelor's,Yes,Low,Yes,Public,96,Pass,Good,5.185707366300005,Low,O
STU1697,Male,15,78.66892209091512,4.961090507641677,63.81226713351443,Associate's,Yes,Low,Yes,Public,92,Pass,Borderline,3.9028364263164157,Medium,O
STU1874,Male,17,93.6654791321382,2.8977034505147223,81.16125817667371,Associate's,Yes,High,No,Public,91,Pass,Good,2.7141478207531162,Low,O
STU1359,Female,16,92.33185313080232,3.4443667040937203,62.72170837816046,Master's,Yes,Low,No,Private,89,Pass,Good,3.18024760651007,Medium,A+
STU1590,Male,17,89.74538788376839,3.921457833933434,65.84478477865797,High School,Yes,Medium,Yes,Public,87,Pass,Good,3.5193275437619826,Low,A+
STU1083,Male,16,92.95787509222636,7.846917551360471,77.47345990502866,High School,Yes,Medium,Yes,Private,100,Pass,Good,7.294327815983654,Low,O
STU1930,Male,15,92.75359959098304,5.184216777073046,67.38809727769473,High School,Yes,High,Yes,Public,99,Pass,Good,4.808547671334899,Low,O
STU1218,Female,17,92.45418867019148,1.1441076807083874,48.22507655335463,Associate's,No,Low,No,Public,76,Pass,Good,1.0577754737122844,High,A
STU1306,Female,18,97.17443891826149,2.6956853769885565,70.06517694384877,Master's,Yes,Low,Yes,Private,91,Pass,Excellent,2.6195171400902515,Low,O
STU1992,Female,15,92.31713798673496,5.979420923143898,62.41752582529487,Bachelor's,Yes,Medium,No,Public,100,Pass,Good,5.520030264426454,Medium,O
STU1540,Male,16,99.67310627331072,2.7576765444108715,70.39049545145812,Bachelor's,Yes,Medium,No,Public,97,Pass,Excellent,2.7486618727848104,Low,O
STU1789,Male,15,89.30882306389552,1.0193112797936636,92.86076632859292,Associate's,No,Medium,No,Public,86,Pass,Good,0.910334907341252,Medium,A+
STU1712,Female,15,95.219674427464,5.437247469507167,64.3062403865656,Bachelor's,Yes,High,Yes,Public,100,Pass,Excellent,5.1773293382802485,Medium,O
STU1357,Male,18,94.06676299545455,2.610909300277123,72.43799918191392,Bachelor's,Yes,Low,No,Public,94,Pass,Good,2.4559978635179625,Low,O
STU1095,Female,15,94.30260466601766,1.065458138766827,85.17835341892093,High School,No,Medium,No,Public,90,Pass,Good,1.0047547764831906,Medium,O
STU1384,Female,16,97.46974889308684,2.1408341152380554,87.89379151009285,High School,No,Low,No,Public,88,Pass,Excellent,2.0866656363400704,Low,A+
STU1255,Male,17,84.94643521929954,7.121521176895547,69.66984315284563,Bachelor's,Yes,Medium,Yes,Public,100,Pass,Borderline,6.049478373160274,Medium,O
STU1236,Female,16,84.2664422831489,4.492624812256638,69.43587877356165,High School,Yes,Medium,Yes,Public,95,Pass,Borderline,3.7857750944186668,Medium,O
STU1536,Female,15,93.7590705542609,1.3896458624348926,62.37765387794302,Associate's,Yes,Medium,No,Public,85,Pass,Good,1.3029190446146983,Medium,A+
STU1466,Male,15,92.7854311875344,2.6450337187847435,98.50220016011008,Bachelor's,No,Low,No,Public,98,Pass,Good,2.4542059410301,Low,O
STU1022,Male,16,94.52108606100356,2.264262249814162,58.48663229065512,Bachelor's,Yes,Medium,Yes,Public,82,Pass,Good,2.1402052697936593,Medium,A+
STU1919,Female,16,75.83402154248353,1.5795605884130448,69.11639033822102,High School,No,Medium,Yes,Public,78,Pass,Borderline,1.197844316893728,Medium,A
STU1150,Male,18,96.83547305534556,6.723892479230678,69.94612335899564,High School,Yes,Medium,Yes,Private,100,Pass,Excellent,6.511113089995829,Low,O
STU1471,Male,16,90.3467195836892,4.509136410160566,83.30891154040961,Associate's,Yes,Medium,No,Private,100,Pass,Good,4.0738568281337955,Low,O
STU1798,Female,15,91.04526093738404,2.887522229483445,86.49922909905665,Bachelor's,Yes,Medium,Yes,Private,100,Pass,Good,2.6289521484581715,Low,O
STU1509,Female,17,90.52674028339996,9.118873344037898,76.18284893154087,Bachelor's,Yes,High,Yes,Public,100,Pass,Good,8.255018788929377,Low,O
STU1559,Female,17,97.64353183164248,3.6162634995431606,76.46063086428052,High School,Yes,Low,No,Private,92,Pass,Excellent,3.531047401292494,Low,O
STU1644,Male,17,91.7391146444543,5.681273936051566,85.16915797699897,High School,Yes,Low,No,Public,91,Pass,Good,5.211950409459847,Low,O
STU1047,Male,15,87.94474848073719,3.967498858647791,89.02701686295221,High School,Yes,Medium,No,Private,96,Pass,Good,3.4892068922139186,Low,O
STU1462,Female,17,98.18134199561788,5.410101621109436,74.41348150441831,Bachelor's,Yes,High,Yes,Public,100,Pass,Excellent,5.3117103749319226,Low,O
STU1851,Male,16,96.5483785925906,3.876087301721441,99.73510805931454,Associate's,Yes,Medium,Yes,Public,100,Pass,Excellent,3.742299442645346,Low,O
STU1452,Female,17,91.29476554211364,5.728594801302185,55.13661735294133,Associate's,Yes,High,Yes,Public,96,Pass,Good,5.22990719270654,Medium,O
STU1227,Female,16,94.9173806639392,2.65698836941658,77.93549567489143,High School,Yes,Low,No,Public,98,Pass,Good,2.5219437647957266,Low,O
STU1208,Female,16,90.714446803192,3.5767959748079114,63.60835873076992,High School,Yes,Low,No,Public,83,Pass,Good,3.244670681825836,Medium,A+
STU1676,Female,16,88.24700530805598,7.3391566347086785,74.62517684141724,Master's,No,High,No,Public,100,Pass,Good,6.476585944997909,Low,O
STU1245,Male,17,100.0,5.08907055659241,52.07866488103487,Associate's,Yes,Low,No,Public,89,Pass,Excellent,5.08907055659241,Medium,A+
STU1358,Female,16,88.69704054722244,4.767625760263137,70.18876059787209,High School,Yes,Medium,No,Public,90,Pass,Good,4.228742953720416,Low,O
STU1072,Male,15,91.09733598567789,1.3404799309253277,63.63259583436224,Associate's,Yes,Medium,Yes,Public,89,Pass,Good,1.2211415064956286,Medium,A+
STU1367,Female,17,84.04964711738394,5.920785285507148,53.67217215098663,High School,Yes,High,Yes,Public,96,Pass,Borderline,4.976399139046752,High,O
STU1230,Female,16,93.74600702070032,5.939608914919858,73.6983855857964,High School,Yes,Low,No,Private,96,Pass,Good,5.568146190382912,Low,O
STU1104,Female,18,86.47610475336874,3.2459840040938386,70.41595376574874,Bachelor's,Yes,Low,No,Public,83,Pass,Good,2.807000527657781,Low,A+
STU1263,Male,16,93.28915669841432,2.324358192026456,62.7010015952728,Associate's,Yes,High,Yes,Private,93,Pass,Good,2.168374155991991,Medium,O
STU1633,Female,17,92.55671906135294,1.734540458050983,75.8090192820455,Associate's,Yes,Medium,No,Private,95,Pass,Good,1.6054337387637525,Medium,O
STU1198,Female,18,95.44763762739174,3.4690962321845227,71.73496422010108,Associate's,Yes,Medium,No,Public,89,Pass,Excellent,3.3111704006409837,Low,A+
STU1506,Male,16,90.23732643460622,2.3933868938345984,65.5085531582432,High School,Yes,Medium,No,Public,83,Pass,Good,2.1597283442326085,Low,A+
STU1710,Female,17,93.9933074133004,3.252926885386977,93.5728060869283,High School,Yes,Low,No,Public,100,Pass,Good,3.0575335673116792,Low,O
STU1251,Male,17,97.81360802261062,1.6246317435802764,71.81714344199897,Bachelor's,Yes,High,No,Public,90,Pass,Excellent,1.5891109254765161,Medium,O
STU1527,Male,16,96.97925773242108,5.296450382276392,91.83299644217072,Master's,Yes,Low,No,Private,100,Pass,Excellent,5.136458266897623,Low,O
STU1304,Female,16,86.55328801506016,5.696609403341793,77.76402056344172,Associate's,No,High,Yes,Public,100,Pass,Good,4.930602743967422,Low,O
STU1341,Female,16,94.27172982287354,4.523651303099253,72.8783835379534,Associate's,No,Medium,Yes,Public,93,Pass,Good,4.264524334586627,Low,O
STU1987,Female,17,89.62080351432637,8.104030597897037,73.59381040099518,Bachelor's,Yes,Medium,Yes,Private,100,Pass,Good,7.262897338882191,Low,O
STU1004,Female,17,78.74154712932965,4.039382309453886,69.75559645350334,Associate's,Yes,Low,No,Public,82,Pass,Borderline,3.1806721249324363,Medium,A+
STU1541,Female,17,81.01875471415802,2.9272037669863167,55.62421591356743,High School,Yes,Low,No,Public,77,Pass,Borderline,2.371584039958238,Medium,A
STU1927,Male,16,89.57883714559807,2.7077159333869285,68.40353287766575,High School,Yes,Medium,No,Public,88,Pass,Good,2.4255404463340873,Low,A+
STU1479,Female,17,85.52038877602337,1.0,59.3194866196413,Bachelor's,Yes,High,No,Public,87,Pass,Good,0.8552038877602337,Medium,A+
STU1626,Male,17,84.71726369139466,4.140604195659163,63.91294346804351,High School,Yes,Medium,Yes,Public,88,Pass,Borderline,3.5078065748535243,Medium,A+
STU1395,Male,16,85.53553460657645,2.522795146233745,68.55833508799753,Associate's,Yes,Medium,No,Public,85,Pass,Good,2.157886315359796,Low,A+
STU1508,Female,16,90.942994643209,8.248701199180843,80.45833857834914,Associate's,Yes,Medium,No,Public,100,Pass,Good,7.501615889705351,Low,O
STU1093,Female,17,88.49302956516802,4.557575031157068,80.08363638850348,Bachelor's,Yes,Low,No,Private,97,Pass,Good,4.033136219776539,Low,O
STU1964,Male,16,92.01456813884266,1.8277449862616384,65.82249960600411,High School,Yes,Low,Yes,Public,85,Pass,Good,1.6817916557879957,Medium,A+
STU1571,Female,16,98.0764980267956,7.2824560679918,75.70623178544584,High School,Yes,Low,Yes,Public,100,Pass,Excellent,7.142377881826234,Low,O
STU1948,Female,15,97.9422275108111,7.325631794577547,65.40971076843812,Associate's,Yes,High,No,Public,100,Pass,Excellent,7.174886958849455,Low,O
STU1387,Male,17,91.61646446985468,2.049893560131576,47.24385826199021,Associate's,Yes,Medium,No,Public,80,Pass,Good,1.8780400051877846,Medium,A+
STU1686,Female,18,89.69062833776428,2.5828354420747868,53.727425882513934,Bachelor's,Yes,Low,No,Public,91,Pass,Good,2.316561336927348,Medium,O
STU1138,Female,16,93.86695215298424,1.0,56.90376106480395,Associate's,Yes,Low,Yes,Private,81,Pass,Good,0.9386695215298424,Medium,A+
STU1215,Female,17,90.54469041100084,9.728305658299456,73.18631334013224,Bachelor's,No,Medium,No,Private,100,Pass,Good,8.80846424054312,Low,O
STU1742,Male,17,95.52193908419194,6.973803456504875,88.34477948312973,High School,No,Medium,No,Public,100,Pass,Excellent,6.661512289573859,Low,O
STU1048,Female,15,97.15571827467336,6.361447634800834,89.50826817950266,Bachelor's,Yes,Low,No,Public,100,Pass,Excellent,6.180510142257971,Low,O
STU1687,Female,18,95.9569468958016,4.293053209137517,75.53271310963449,Associate's,Yes,Low,Yes,Public,96,Pass,Excellent,4.119482788100593,Low,O
STU1856,Male,16,89.26101912315337,5.274501766300051,71.18045823251833,High School,Yes,Medium,No,Private,89,Pass,Good,4.7080740302681505,Low,A+
STU1924,Female,16,96.54809354803405,10.0,75.5908375430213,Associate's,Yes,High,No,Public,100,Pass,Excellent,9.654809354803405,Low,O
STU1795,Male,15,91.44558310796556,4.696248640540416,76.17728177657654,High School,No,High,Yes,Public,100,Pass,Good,4.294511953542089,Low,O
STU1379,Female,16,85.13243683783969,8.68375803233881,64.7843944258592,Associate's,Yes,High,No,Public,100,Pass,Good,7.392694822031668,Medium,O
STU1855,Male,18,85.12301261372981,2.527426901264364,68.16028164778771,High School,Yes,High,Yes,Public,94,Pass,Good,2.151421919966065,Low,O
STU1777,Male,17,99.59946580729934,7.389255359348565,64.43306205220416,Associate's,Yes,Medium,Yes,Private,100,Pass,Excellent,7.359658865048408,Medium,O
STU1277,Female,15,83.73865491397633,3.68779301477071,84.44953324210766,High School,Yes,Low,Yes,Public,93,Pass,Borderline,3.0881082665805692,Medium,O
STU1945,Male,17,94.32380451951389,6.629235094874492,61.75587110054475,High School,No,Medium,No,Public,97,Pass,Good,6.252946752028427,Medium,O
STU1500,Female,18,85.99484471875363,3.368007238206848,87.46656002462214,High School,Yes,Medium,No,Public,86,Pass,Good,2.8963125946123616,Low,A+
